"cowcode"	"year"	"region"	"income"
385	1993	"Northern Europe"	"2"
390	1993	"Northern Europe"	"2"
395	1993	"Northern Europe"	"2"
101	1993	"South America"	"1"
160	1993	"South America"	"1"
165	1993	"South America"	"1"
560	1993	"Southern Africa"	"1"
325	1993	"Southern Europe"	"2"
666	1993	"Western Asia"	"2"
670	1993	"Western Asia"	"1"
210	1993	"Western Europe"	"2"
211	1993	"Western Europe"	"2"
212	1993	"Western Europe"	"2"
220	1993	"Western Europe"	"2"
225	1993	"Western Europe"	"2"
305	1993	"Western Europe"	"2"
620	1993	"Northern Africa"	"1"
811	1993	"South-Eastern Asia"	"0"
818	1993	"No Region"	"0"
812	1993	"South-Eastern Asia"	"0"
600	1993	"Northern Africa"	"0"
616	1993	"Northern Africa"	"1"
625	1993	"Northern Africa"	"0"
820	1993	"South-Eastern Asia"	"1"
452	1993	"Western Africa"	"0"
438	1993	"Western Africa"	"0"
520	1993	"Eastern Africa"	"0"
580	1993	"Eastern Africa"	"0"
471	1993	"Middle Africa"	"0"
481	1993	"Middle Africa"	"1"
482	1993	"Middle Africa"	"0"
483	1993	"Middle Africa"	"0"
484	1993	"Middle Africa"	"0"
490	1993	"Middle Africa"	"0"
432	1993	"Western Africa"	"0"
433	1993	"Western Africa"	"0"
434	1993	"Western Africa"	"0"
435	1993	"Western Africa"	"0"
436	1993	"Western Africa"	"0"
437	1993	"Western Africa"	"0"
439	1993	"Western Africa"	"0"
461	1993	"Western Africa"	"0"
475	1993	"Western Africa"	"0"
352	1993	"Western Asia"	"2"
510	1993	"Eastern Africa"	"0"
451	1993	"Western Africa"	"0"
690	1993	"Western Asia"	"2"
51	1993	"Caribbean"	"1"
500	1993	"Eastern Africa"	"0"
516	1993	"Eastern Africa"	"0"
517	1993	"Eastern Africa"	"0"
615	1993	"Northern Africa"	"1"
990	1993	"Polynesia"	"0"
52	1993	"Caribbean"	"1"
501	1993	"Eastern Africa"	"0"
551	1993	"Eastern Africa"	"0"
553	1993	"Eastern Africa"	"0"
338	1993	"Southern Europe"	"1"
552	1993	"Eastern Africa"	"0"
830	1993	"South-Eastern Asia"	"2"
781	1993	"Southern Asia"	"0"
420	1993	"Western Africa"	"0"
110	1993	"South America"	"0"
570	1993	"Southern Africa"	"0"
571	1993	"Southern Africa"	"1"
53	1993	"Caribbean"	"2"
572	1993	"Southern Africa"	"0"
590	1993	"Eastern Africa"	"1"
411	1993	"Middle Africa"	"0"
950	1993	"Melanesia"	"1"
955	1993	"Polynesia"	"0"
771	1993	"Southern Asia"	"0"
692	1993	"Western Asia"	"2"
694	1993	"Western Asia"	"2"
696	1993	"Western Asia"	"2"
31	1993	"Caribbean"	"2"
55	1993	"Caribbean"	"0"
404	1993	"Western Africa"	"0"
541	1993	"Eastern Africa"	"0"
581	1993	"Eastern Africa"	"0"
910	1993	"Melanesia"	"1"
403	1993	"Middle Africa"	"0"
540	1993	"Middle Africa"	"0"
115	1993	"South America"	"0"
402	1993	"Western Africa"	"0"
591	1993	"Eastern Africa"	"0"
522	1993	"Eastern Africa"	"0"
54	1993	"Caribbean"	"0"
940	1993	"Melanesia"	"0"
56	1993	"Caribbean"	"0"
57	1993	"Caribbean"	"0"
946	1993	"Micronesia"	"0"
935	1993	"Melanesia"	"0"
58	1993	"Caribbean"	"0"
80	1993	"Central America"	"1"
60	1993	"Caribbean"	"0"
835	1993	"South-Eastern Asia"	"2"
983	1993	"Micronesia"	"0"
987	1993	"Micronesia"	"0"
565	1993	"Southern Africa"	"1"
702	1993	"Central Asia"	"0"
703	1993	"Central Asia"	"0"
704	1993	"Central Asia"	"0"
359	1993	"Eastern Europe"	"0"
343	1993	"Southern Europe"	"1"
371	1993	"Western Asia"	"0"
373	1993	"Western Asia"	"0"
701	1993	"Central Asia"	"1"
705	1993	"Central Asia"	"1"
369	1993	"Eastern Europe"	"1"
370	1993	"Eastern Europe"	"1"
366	1993	"Northern Europe"	"1"
367	1993	"Northern Europe"	"1"
368	1993	"Northern Europe"	"1"
372	1993	"Western Asia"	"1"
346	1993	"Southern Europe"	"0"
344	1993	"Southern Europe"	"1"
349	1993	"Southern Europe"	"2"
531	1993	"Eastern Africa"	"0"
316	1993	"Eastern Europe"	"0"
317	1993	"Eastern Europe"	"1"
986	1993	"Micronesia"	NA
41	1994	"Caribbean"	"0"
42	1994	"Caribbean"	"0"
70	1994	"Central America"	"1"
90	1994	"Central America"	"1"
91	1994	"Central America"	"0"
92	1994	"Central America"	"1"
93	1994	"Central America"	"0"
94	1994	"Central America"	"1"
95	1994	"Central America"	"1"
530	1994	"Eastern Africa"	"0"
710	1994	"Eastern Asia"	"0"
712	1994	"Eastern Asia"	"0"
731	1994	"Eastern Asia"	"0"
732	1994	"Eastern Asia"	"2"
740	1994	"Eastern Asia"	"2"
360	1994	"Eastern Europe"	"1"
365	1994	"Eastern Europe"	"1"
265	1994	"No Region"	NA
315	1994	"No Region"	NA
345	1994	"No Region"	"1"
713	1994	"No Region"	"0"
651	1994	"Northern Africa"	"0"
100	1994	"South America"	"1"
130	1994	"South America"	"1"
135	1994	"South America"	"1"
140	1994	"South America"	"1"
145	1994	"South America"	"0"
150	1994	"South America"	"1"
155	1994	"South America"	"1"
775	1994	"South-Eastern Asia"	"0"
800	1994	"South-Eastern Asia"	"1"
840	1994	"South-Eastern Asia"	"0"
850	1994	"South-Eastern Asia"	"0"
630	1994	"Southern Asia"	"1"
700	1994	"Southern Asia"	"0"
750	1994	"Southern Asia"	"0"
760	1994	"Southern Asia"	"0"
770	1994	"Southern Asia"	"0"
780	1994	"Southern Asia"	"0"
790	1994	"Southern Asia"	"0"
230	1994	"Southern Europe"	"2"
232	1994	"Southern Europe"	"0"
235	1994	"Southern Europe"	"2"
331	1994	"Southern Europe"	"0"
339	1994	"Southern Europe"	"0"
350	1994	"Southern Europe"	"2"
450	1994	"Western Africa"	"0"
640	1994	"Western Asia"	"1"
645	1994	"Western Asia"	"1"
652	1994	"Western Asia"	"1"
660	1994	"Western Asia"	"1"
663	1994	"Western Asia"	"1"
679	1994	"Western Asia"	"0"
698	1994	"Western Asia"	"2"
221	1994	"Western Europe"	"0"
223	1994	"Western Europe"	"0"
900	1994	"Australia and New Zealand"	"2"
920	1994	"Australia and New Zealand"	"2"
40	1994	"Caribbean"	"1"
290	1994	"Eastern Europe"	"1"
310	1994	"Eastern Europe"	"1"
355	1994	"Eastern Europe"	"1"
260	1994	"No Region"	"2"
2	1994	"Northern America"	"2"
20	1994	"Northern America"	"2"
200	1994	"Northern Europe"	"2"
205	1994	"Northern Europe"	"2"
375	1994	"Northern Europe"	"2"
380	1994	"Northern Europe"	"2"
385	1994	"Northern Europe"	"2"
390	1994	"Northern Europe"	"2"
395	1994	"Northern Europe"	"2"
101	1994	"South America"	"1"
160	1994	"South America"	"1"
165	1994	"South America"	"1"
560	1994	"Southern Africa"	"1"
325	1994	"Southern Europe"	"2"
666	1994	"Western Asia"	"2"
670	1994	"Western Asia"	"2"
210	1994	"Western Europe"	"2"
211	1994	"Western Europe"	"2"
212	1994	"Western Europe"	"2"
220	1994	"Western Europe"	"2"
225	1994	"Western Europe"	"2"
305	1994	"Western Europe"	"2"
620	1994	"Northern Africa"	"1"
811	1994	"South-Eastern Asia"	"0"
818	1994	"No Region"	"0"
812	1994	"South-Eastern Asia"	"0"
600	1994	"Northern Africa"	"1"
616	1994	"Northern Africa"	"1"
625	1994	"Northern Africa"	"0"
820	1994	"South-Eastern Asia"	"1"
452	1994	"Western Africa"	"0"
438	1994	"Western Africa"	"0"
520	1994	"Eastern Africa"	"0"
580	1994	"Eastern Africa"	"0"
471	1994	"Middle Africa"	"0"
481	1994	"Middle Africa"	"1"
482	1994	"Middle Africa"	"0"
483	1994	"Middle Africa"	"0"
484	1994	"Middle Africa"	"0"
490	1994	"Middle Africa"	"0"
432	1994	"Western Africa"	"0"
433	1994	"Western Africa"	"0"
434	1994	"Western Africa"	"0"
435	1994	"Western Africa"	"0"
436	1994	"Western Africa"	"0"
437	1994	"Western Africa"	"0"
439	1994	"Western Africa"	"0"
461	1994	"Western Africa"	"0"
475	1994	"Western Africa"	"0"
352	1994	"Western Asia"	"2"
510	1994	"Eastern Africa"	"0"
451	1994	"Western Africa"	"0"
690	1994	"Western Asia"	"2"
51	1994	"Caribbean"	"1"
500	1994	"Eastern Africa"	"0"
516	1994	"Eastern Africa"	"0"
517	1994	"Eastern Africa"	"0"
615	1994	"Northern Africa"	"1"
990	1994	"Polynesia"	"0"
52	1994	"Caribbean"	"1"
501	1994	"Eastern Africa"	"0"
551	1994	"Eastern Africa"	"0"
553	1994	"Eastern Africa"	"0"
338	1994	"Southern Europe"	"2"
552	1994	"Eastern Africa"	"0"
830	1994	"South-Eastern Asia"	"2"
781	1994	"Southern Asia"	"0"
420	1994	"Western Africa"	"0"
110	1994	"South America"	"0"
570	1994	"Southern Africa"	"0"
571	1994	"Southern Africa"	"1"
53	1994	"Caribbean"	"2"
572	1994	"Southern Africa"	"0"
590	1994	"Eastern Africa"	"1"
411	1994	"Middle Africa"	"0"
950	1994	"Melanesia"	"1"
955	1994	"Polynesia"	"0"
771	1994	"Southern Asia"	"0"
692	1994	"Western Asia"	"2"
694	1994	"Western Asia"	"2"
696	1994	"Western Asia"	"2"
31	1994	"Caribbean"	"2"
55	1994	"Caribbean"	"0"
404	1994	"Western Africa"	"0"
541	1994	"Eastern Africa"	"0"
581	1994	"Eastern Africa"	"0"
910	1994	"Melanesia"	"1"
403	1994	"Middle Africa"	"0"
540	1994	"Middle Africa"	"0"
115	1994	"South America"	"0"
402	1994	"Western Africa"	"0"
591	1994	"Eastern Africa"	"0"
522	1994	"Eastern Africa"	"0"
54	1994	"Caribbean"	"0"
940	1994	"Melanesia"	"0"
56	1994	"Caribbean"	"0"
57	1994	"Caribbean"	"0"
946	1994	"Micronesia"	"0"
935	1994	"Melanesia"	"0"
58	1994	"Caribbean"	"0"
80	1994	"Central America"	"1"
60	1994	"Caribbean"	"0"
835	1994	"South-Eastern Asia"	"2"
983	1994	"Micronesia"	"0"
987	1994	"Micronesia"	"0"
565	1994	"Southern Africa"	"1"
702	1994	"Central Asia"	"0"
703	1994	"Central Asia"	"0"
704	1994	"Central Asia"	"0"
359	1994	"Eastern Europe"	"0"
343	1994	"Southern Europe"	"1"
371	1994	"Western Asia"	"0"
373	1994	"Western Asia"	"0"
701	1994	"Central Asia"	"1"
705	1994	"Central Asia"	"1"
369	1994	"Eastern Europe"	"1"
370	1994	"Eastern Europe"	"1"
366	1994	"Northern Europe"	"1"
367	1994	"Northern Europe"	"1"
368	1994	"Northern Europe"	"1"
372	1994	"Western Asia"	"1"
346	1994	"Southern Europe"	"0"
344	1994	"Southern Europe"	"1"
349	1994	"Southern Europe"	"2"
531	1994	"Eastern Africa"	"0"
316	1994	"Eastern Europe"	"0"
317	1994	"Eastern Europe"	"1"
986	1994	"Micronesia"	"0"
41	1995	"Caribbean"	"0"
42	1995	"Caribbean"	"1"
70	1995	"Central America"	"1"
90	1995	"Central America"	"1"
91	1995	"Central America"	"0"
92	1995	"Central America"	"1"
93	1995	"Central America"	"0"
94	1995	"Central America"	"1"
95	1995	"Central America"	"1"
530	1995	"Eastern Africa"	"0"
710	1995	"Eastern Asia"	"0"
712	1995	"Eastern Asia"	"0"
731	1995	"Eastern Asia"	"0"
732	1995	"Eastern Asia"	"2"
740	1995	"Eastern Asia"	"2"
360	1995	"Eastern Europe"	"1"
365	1995	"Eastern Europe"	"1"
265	1995	"No Region"	NA
315	1995	"No Region"	NA
345	1995	"No Region"	"1"
713	1995	"No Region"	"0"
651	1995	"Northern Africa"	"1"
100	1995	"South America"	"1"
130	1995	"South America"	"1"
135	1995	"South America"	"1"
140	1995	"South America"	"1"
145	1995	"South America"	"0"
150	1995	"South America"	"1"
155	1995	"South America"	"1"
775	1995	"South-Eastern Asia"	"0"
800	1995	"South-Eastern Asia"	"1"
840	1995	"South-Eastern Asia"	"0"
850	1995	"South-Eastern Asia"	"1"
630	1995	"Southern Asia"	"1"
700	1995	"Southern Asia"	"0"
750	1995	"Southern Asia"	"0"
760	1995	"Southern Asia"	"0"
770	1995	"Southern Asia"	"0"
780	1995	"Southern Asia"	"0"
790	1995	"Southern Asia"	"0"
230	1995	"Southern Europe"	"2"
232	1995	"Southern Europe"	"0"
235	1995	"Southern Europe"	"2"
331	1995	"Southern Europe"	"0"
339	1995	"Southern Europe"	"0"
350	1995	"Southern Europe"	"2"
450	1995	"Western Africa"	"0"
640	1995	"Western Asia"	"1"
645	1995	"Western Asia"	"1"
652	1995	"Western Asia"	"1"
660	1995	"Western Asia"	"1"
663	1995	"Western Asia"	"1"
679	1995	"Western Asia"	"0"
698	1995	"Western Asia"	"2"
221	1995	"Western Europe"	"0"
223	1995	"Western Europe"	"0"
900	1995	"Australia and New Zealand"	"2"
920	1995	"Australia and New Zealand"	"2"
40	1995	"Caribbean"	"1"
290	1995	"Eastern Europe"	"1"
310	1995	"Eastern Europe"	"1"
355	1995	"Eastern Europe"	"1"
260	1995	"No Region"	"2"
2	1995	"Northern America"	"2"
20	1995	"Northern America"	"2"
200	1995	"Northern Europe"	"2"
205	1995	"Northern Europe"	"2"
375	1995	"Northern Europe"	"2"
380	1995	"Northern Europe"	"2"
385	1995	"Northern Europe"	"2"
390	1995	"Northern Europe"	"2"
395	1995	"Northern Europe"	"2"
101	1995	"South America"	"1"
160	1995	"South America"	"1"
165	1995	"South America"	"1"
560	1995	"Southern Africa"	"1"
325	1995	"Southern Europe"	"2"
666	1995	"Western Asia"	"2"
670	1995	"Western Asia"	"2"
210	1995	"Western Europe"	"2"
211	1995	"Western Europe"	"2"
212	1995	"Western Europe"	"2"
220	1995	"Western Europe"	"2"
225	1995	"Western Europe"	"2"
305	1995	"Western Europe"	"2"
620	1995	"Northern Africa"	"1"
811	1995	"South-Eastern Asia"	"0"
818	1995	"No Region"	"0"
812	1995	"South-Eastern Asia"	"0"
600	1995	"Northern Africa"	"0"
616	1995	"Northern Africa"	"1"
625	1995	"Northern Africa"	"0"
820	1995	"South-Eastern Asia"	"1"
452	1995	"Western Africa"	"0"
438	1995	"Western Africa"	"0"
520	1995	"Eastern Africa"	"0"
580	1995	"Eastern Africa"	"0"
471	1995	"Middle Africa"	"0"
481	1995	"Middle Africa"	"1"
482	1995	"Middle Africa"	"0"
483	1995	"Middle Africa"	"0"
484	1995	"Middle Africa"	"0"
490	1995	"Middle Africa"	"0"
432	1995	"Western Africa"	"0"
433	1995	"Western Africa"	"0"
434	1995	"Western Africa"	"0"
435	1995	"Western Africa"	"0"
436	1995	"Western Africa"	"0"
437	1995	"Western Africa"	"0"
439	1995	"Western Africa"	"0"
461	1995	"Western Africa"	"0"
475	1995	"Western Africa"	"0"
352	1995	"Western Asia"	"2"
510	1995	"Eastern Africa"	"0"
451	1995	"Western Africa"	"0"
690	1995	"Western Asia"	"2"
51	1995	"Caribbean"	"1"
500	1995	"Eastern Africa"	"0"
516	1995	"Eastern Africa"	"0"
517	1995	"Eastern Africa"	"0"
615	1995	"Northern Africa"	"1"
990	1995	"Polynesia"	"0"
52	1995	"Caribbean"	"1"
501	1995	"Eastern Africa"	"0"
551	1995	"Eastern Africa"	"0"
553	1995	"Eastern Africa"	"0"
338	1995	"Southern Europe"	"2"
552	1995	"Eastern Africa"	"0"
830	1995	"South-Eastern Asia"	"2"
781	1995	"Southern Asia"	"0"
420	1995	"Western Africa"	"0"
110	1995	"South America"	"0"
570	1995	"Southern Africa"	"0"
571	1995	"Southern Africa"	"1"
53	1995	"Caribbean"	"2"
572	1995	"Southern Africa"	"0"
590	1995	"Eastern Africa"	"2"
411	1995	"Middle Africa"	"0"
950	1995	"Melanesia"	"1"
955	1995	"Polynesia"	"0"
771	1995	"Southern Asia"	"0"
692	1995	"Western Asia"	"2"
694	1995	"Western Asia"	"2"
696	1995	"Western Asia"	"2"
31	1995	"Caribbean"	"2"
55	1995	"Caribbean"	"0"
404	1995	"Western Africa"	"0"
541	1995	"Eastern Africa"	"0"
581	1995	"Eastern Africa"	"0"
910	1995	"Melanesia"	"0"
403	1995	"Middle Africa"	"0"
540	1995	"Middle Africa"	"0"
115	1995	"South America"	"0"
402	1995	"Western Africa"	"0"
591	1995	"Eastern Africa"	"0"
522	1995	"Eastern Africa"	"0"
54	1995	"Caribbean"	"0"
940	1995	"Melanesia"	"0"
56	1995	"Caribbean"	"0"
57	1995	"Caribbean"	"0"
946	1995	"Micronesia"	"0"
935	1995	"Melanesia"	"0"
58	1995	"Caribbean"	"0"
80	1995	"Central America"	"1"
60	1995	"Caribbean"	"0"
835	1995	"South-Eastern Asia"	"2"
983	1995	"Micronesia"	"0"
987	1995	"Micronesia"	"0"
565	1995	"Southern Africa"	"1"
702	1995	"Central Asia"	"0"
703	1995	"Central Asia"	"0"
704	1995	"Central Asia"	"0"
359	1995	"Eastern Europe"	"0"
343	1995	"Southern Europe"	"1"
371	1995	"Western Asia"	"0"
373	1995	"Western Asia"	"0"
701	1995	"Central Asia"	"1"
705	1995	"Central Asia"	"1"
369	1995	"Eastern Europe"	"1"
370	1995	"Eastern Europe"	"1"
366	1995	"Northern Europe"	"1"
367	1995	"Northern Europe"	"1"
368	1995	"Northern Europe"	"1"
372	1995	"Western Asia"	"1"
346	1995	"Southern Europe"	"0"
344	1995	"Southern Europe"	"1"
349	1995	"Southern Europe"	"2"
531	1995	"Eastern Africa"	"0"
316	1995	"Eastern Europe"	"0"
317	1995	"Eastern Europe"	"1"
986	1995	"Micronesia"	"0"
41	1996	"Caribbean"	"0"
42	1996	"Caribbean"	"1"
70	1996	"Central America"	"1"
90	1996	"Central America"	"1"
91	1996	"Central America"	"0"
92	1996	"Central America"	"1"
93	1996	"Central America"	"0"
94	1996	"Central America"	"1"
95	1996	"Central America"	"1"
530	1996	"Eastern Africa"	"0"
710	1996	"Eastern Asia"	"0"
712	1996	"Eastern Asia"	"0"
731	1996	"Eastern Asia"	"0"
732	1996	"Eastern Asia"	"2"
740	1996	"Eastern Asia"	"2"
360	1996	"Eastern Europe"	"1"
365	1996	"Eastern Europe"	"1"
265	1996	"No Region"	NA
315	1996	"No Region"	NA
345	1996	"No Region"	"1"
713	1996	"No Region"	"0"
651	1996	"Northern Africa"	"1"
100	1996	"South America"	"1"
130	1996	"South America"	"1"
135	1996	"South America"	"1"
140	1996	"South America"	"1"
145	1996	"South America"	"0"
150	1996	"South America"	"1"
155	1996	"South America"	"1"
775	1996	"South-Eastern Asia"	"0"
800	1996	"South-Eastern Asia"	"1"
840	1996	"South-Eastern Asia"	"0"
850	1996	"South-Eastern Asia"	"1"
630	1996	"Southern Asia"	"1"
700	1996	"Southern Asia"	"0"
750	1996	"Southern Asia"	"0"
760	1996	"Southern Asia"	"0"
770	1996	"Southern Asia"	"0"
780	1996	"Southern Asia"	"0"
790	1996	"Southern Asia"	"0"
230	1996	"Southern Europe"	"2"
232	1996	"Southern Europe"	"0"
235	1996	"Southern Europe"	"2"
331	1996	"Southern Europe"	"0"
339	1996	"Southern Europe"	"0"
350	1996	"Southern Europe"	"2"
450	1996	"Western Africa"	"0"
640	1996	"Western Asia"	"1"
645	1996	"Western Asia"	"1"
652	1996	"Western Asia"	"1"
660	1996	"Western Asia"	"1"
663	1996	"Western Asia"	"1"
679	1996	"Western Asia"	"0"
698	1996	"Western Asia"	"2"
221	1996	"Western Europe"	"0"
223	1996	"Western Europe"	"0"
900	1996	"Australia and New Zealand"	"2"
920	1996	"Australia and New Zealand"	"2"
40	1996	"Caribbean"	"1"
290	1996	"Eastern Europe"	"1"
310	1996	"Eastern Europe"	"1"
355	1996	"Eastern Europe"	"1"
260	1996	"No Region"	"2"
2	1996	"Northern America"	"2"
20	1996	"Northern America"	"2"
200	1996	"Northern Europe"	"2"
205	1996	"Northern Europe"	"2"
375	1996	"Northern Europe"	"2"
380	1996	"Northern Europe"	"2"
385	1996	"Northern Europe"	"2"
390	1996	"Northern Europe"	"2"
395	1996	"Northern Europe"	"2"
101	1996	"South America"	"1"
160	1996	"South America"	"1"
165	1996	"South America"	"1"
560	1996	"Southern Africa"	"1"
325	1996	"Southern Europe"	"2"
666	1996	"Western Asia"	"2"
670	1996	"Western Asia"	"2"
210	1996	"Western Europe"	"2"
211	1996	"Western Europe"	"2"
212	1996	"Western Europe"	"2"
220	1996	"Western Europe"	"2"
225	1996	"Western Europe"	"2"
305	1996	"Western Europe"	"2"
620	1996	"Northern Africa"	"1"
811	1996	"South-Eastern Asia"	"0"
818	1996	"No Region"	"0"
812	1996	"South-Eastern Asia"	"0"
600	1996	"Northern Africa"	"1"
616	1996	"Northern Africa"	"1"
625	1996	"Northern Africa"	"0"
820	1996	"South-Eastern Asia"	"1"
452	1996	"Western Africa"	"0"
438	1996	"Western Africa"	"0"
520	1996	"Eastern Africa"	"0"
580	1996	"Eastern Africa"	"0"
471	1996	"Middle Africa"	"0"
481	1996	"Middle Africa"	"1"
482	1996	"Middle Africa"	"0"
483	1996	"Middle Africa"	"0"
484	1996	"Middle Africa"	"0"
490	1996	"Middle Africa"	"0"
432	1996	"Western Africa"	"0"
433	1996	"Western Africa"	"0"
434	1996	"Western Africa"	"0"
435	1996	"Western Africa"	"0"
436	1996	"Western Africa"	"0"
437	1996	"Western Africa"	"0"
439	1996	"Western Africa"	"0"
461	1996	"Western Africa"	"0"
475	1996	"Western Africa"	"0"
352	1996	"Western Asia"	"2"
510	1996	"Eastern Africa"	"0"
451	1996	"Western Africa"	"0"
690	1996	"Western Asia"	"2"
51	1996	"Caribbean"	"1"
500	1996	"Eastern Africa"	"0"
516	1996	"Eastern Africa"	"0"
517	1996	"Eastern Africa"	"0"
615	1996	"Northern Africa"	"1"
990	1996	"Polynesia"	"0"
52	1996	"Caribbean"	"1"
501	1996	"Eastern Africa"	"0"
551	1996	"Eastern Africa"	"0"
553	1996	"Eastern Africa"	"0"
338	1996	"Southern Europe"	"2"
552	1996	"Eastern Africa"	"0"
830	1996	"South-Eastern Asia"	"2"
781	1996	"Southern Asia"	"0"
420	1996	"Western Africa"	"0"
110	1996	"South America"	"0"
570	1996	"Southern Africa"	"0"
571	1996	"Southern Africa"	"1"
53	1996	"Caribbean"	"2"
572	1996	"Southern Africa"	"0"
590	1996	"Eastern Africa"	"2"
411	1996	"Middle Africa"	"0"
950	1996	"Melanesia"	"1"
955	1996	"Polynesia"	"0"
771	1996	"Southern Asia"	"0"
692	1996	"Western Asia"	"2"
694	1996	"Western Asia"	"2"
696	1996	"Western Asia"	"2"
31	1996	"Caribbean"	"2"
55	1996	"Caribbean"	"0"
404	1996	"Western Africa"	"0"
541	1996	"Eastern Africa"	"0"
581	1996	"Eastern Africa"	"0"
910	1996	"Melanesia"	"0"
403	1996	"Middle Africa"	"0"
540	1996	"Middle Africa"	"0"
115	1996	"South America"	"0"
402	1996	"Western Africa"	"0"
591	1996	"Eastern Africa"	"0"
522	1996	"Eastern Africa"	"0"
54	1996	"Caribbean"	"0"
940	1996	"Melanesia"	"0"
56	1996	"Caribbean"	"0"
57	1996	"Caribbean"	"0"
946	1996	"Micronesia"	"0"
935	1996	"Melanesia"	"0"
58	1996	"Caribbean"	"0"
80	1996	"Central America"	"1"
60	1996	"Caribbean"	"0"
835	1996	"South-Eastern Asia"	"2"
983	1996	"Micronesia"	"0"
987	1996	"Micronesia"	"0"
565	1996	"Southern Africa"	"1"
702	1996	"Central Asia"	"0"
703	1996	"Central Asia"	"0"
704	1996	"Central Asia"	"0"
359	1996	"Eastern Europe"	"0"
343	1996	"Southern Europe"	"1"
371	1996	"Western Asia"	"0"
373	1996	"Western Asia"	"0"
701	1996	"Central Asia"	"1"
705	1996	"Central Asia"	"1"
369	1996	"Eastern Europe"	"1"
370	1996	"Eastern Europe"	"1"
366	1996	"Northern Europe"	"1"
367	1996	"Northern Europe"	"1"
368	1996	"Northern Europe"	"1"
372	1996	"Western Asia"	"1"
346	1996	"Southern Europe"	"0"
344	1996	"Southern Europe"	"1"
349	1996	"Southern Europe"	"2"
531	1996	"Eastern Africa"	"0"
316	1996	"Eastern Europe"	"0"
317	1996	"Eastern Europe"	"1"
986	1996	"Micronesia"	"0"
41	1997	"Caribbean"	"0"
42	1997	"Caribbean"	"1"
70	1997	"Central America"	"1"
90	1997	"Central America"	"1"
91	1997	"Central America"	"0"
92	1997	"Central America"	"1"
93	1997	"Central America"	"0"
94	1997	"Central America"	"1"
95	1997	"Central America"	"1"
530	1997	"Eastern Africa"	"0"
710	1997	"Eastern Asia"	"0"
712	1997	"Eastern Asia"	"0"
731	1997	"Eastern Asia"	"0"
732	1997	"Eastern Asia"	"2"
740	1997	"Eastern Asia"	"2"
360	1997	"Eastern Europe"	"1"
365	1997	"Eastern Europe"	"1"
265	1997	"No Region"	NA
315	1997	"No Region"	NA
345	1997	"No Region"	"1"
713	1997	"No Region"	"0"
651	1997	"Northern Africa"	"1"
100	1997	"South America"	"1"
130	1997	"South America"	"1"
135	1997	"South America"	"1"
140	1997	"South America"	"1"
145	1997	"South America"	"0"
150	1997	"South America"	"1"
155	1997	"South America"	"1"
775	1997	"South-Eastern Asia"	"0"
800	1997	"South-Eastern Asia"	"1"
840	1997	"South-Eastern Asia"	"0"
850	1997	"South-Eastern Asia"	"1"
630	1997	"Southern Asia"	"1"
700	1997	"Southern Asia"	"0"
750	1997	"Southern Asia"	"0"
760	1997	"Southern Asia"	"0"
770	1997	"Southern Asia"	"0"
780	1997	"Southern Asia"	"0"
790	1997	"Southern Asia"	"0"
230	1997	"Southern Europe"	"2"
232	1997	"Southern Europe"	"0"
235	1997	"Southern Europe"	"2"
331	1997	"Southern Europe"	"0"
339	1997	"Southern Europe"	"0"
